Asset ID,Brand,Location,Name,Address 1,Address 2,Address 3,City,Zip Code,Private Tier,Province,Product Categories,Employees,Asset Type
72900,Reebok,China,"Xiangshan Xindongfang Knitting Machinery Co., Ltd.","No. 1, Jianye Road,","Xiangshan Economic Zone,",Xiangshan County,Ningbo,315700,Tier 1 - Primary,Zhejiang,Apparel,28.0,Store
72957,Adidas,Indonesia,PT HANDAL SUKSES KARYA,"JL. MILLENNIUM RAYA 3B, BLOK H-1",MILLENNIUM INDUSTRIAL ESTATE,DESA PANONGAN,Tangerang,15710,Tier 2 – Subcontractor,Banten,Footwear,23.0,Store
72960,Reebok,China,"Subsidiary Factory of Zhejiang Hongyao Socks Co, Ltd","No. 42, Chuntang Road,","Caota Town,",(blank),Zhuji,311820,Tier 1 - Primary,Zhejiang,Apparel,10.0,Store
72972,Adidas,Vietnam,"Chang Chun Vina Co., Ltd","Street D1, Block B",An Ngai Industrial Zone-Small Scale Industry,An Ngai Commune,Long Dien,74000,Tier 2 – Subcontractor,Ba Ria-Vung Tau,Footwear,259.0,Distribution Centre
72975,Adidas,Vietnam,"An Giang Samho Co., Ltd","Lot C3, Binh Hoa Industrial Park",Chau Thanh District,(blank),An Giang,0,Tier 2 – Subcontractor,An Giang,Footwear,426.0,Factory
72980,Adidas,Japan,Satoh Glove Studio," 4-12-17, Oimazatominami,",Higashinari-ku,(blank),Osaka city,5370013,Tier 1 - Primary,Osaka,Gear,0.0,Store
73022,Adidas,Indonesia,PT APPAREL ONE INDONESIA_2," Wijaya  Kawasan Industrial Estate,Jl Tugu Wijaya IV,","Randugarut Sub-District,",Tugu  Distric,Semarang,50153,Tier 1 - Primary,Jawa Tengah,Apparel,234.0,Distribution Centre
73187,Reebok,Bangladesh,Eco-Couture Ltd. ,"Mogor Khal, Bypass Road","Vogra, Joydebpur",(blank),Joydebpur,1701,Tier 1 - Primary,Dhaka,Apparel,130.0,Distribution Centre
73863,Adidas,Indonesia,PT. Parkland World Indonesia Jepara,Jalan Raya Jepara - Kudus,Desa Pelang RT 06 RW 02,"Kecamatan Mayong, Kabupaten Jepara",Jepara,59465,Tier 1 - Primary,Jawa Tengah,Footwear,823.0,Factory
73977,Adidas,"Korea, Republic of (South Korea)",HANA COMPANY,"#29, 1ST FL, NAN GOK RO 55GIL, GUAN AK-GU ",(blank),(blank),Seoul,8771,Tier 1 - Primary,(blank),Accessories,4.0,Store
74131,Reebok,Taiwan,"SUN SIGHT GLASSES CO., LTD.","No.25 Lane 150 Sec.2 An Ho Rd., Annan District (70967)",(blank),(blank),Tainan,70967,Tier 1 - Primary,Taiwan,Accessories,10.0,Store
74143,Adidas,Vietnam,"Regina Miracle International Vietnam Co., ltd","No 9 East – West Road, VSIP Hai Phong","Dinh Vu Economic Zone, Thuy Nguyen District", Cat Hai,Hai Phong,84,Tier 1 - Primary,(blank),Apparel,1338.0,Factory
74149,Reebok,United States,Dynamax Inc.,1300 Smith Road,STE 104,(blank),Austin,78721,Tier 1 - Primary,Texas,Gear,2.0,Store
74166,Adidas,Indonesia,PT Lucky Textile Semarang (Plant 2),Kawasan Industri Wijayakusuma,Jl. Tugu Industri I No.7,(blank),Semarang,50153,Tier 1 - Primary,Jawa Tengah,Apparel,89.0,Distribution Centre
74216,Reebok,China,Ningbo Kelly Fashions,Wangjiaqiao town,Yinzhou district,(blank),Ningbo City,315100,Tier 1 - Primary,(blank),Apparel,16.0,Store
74498,Reebok,Brazil,Savoy Indústria de Cosméticos S.A.,"Rua Contorno Oeste, SN",Quadra 01 / Lote 01/16 / Módulo 01,Polo Coureiro,Senador Canedo,75250-000,Tier 1 - Primary,Goias,Accessories,169.0,Distribution Centre
74504,Reebok,Taiwan,Dyaco International Inc.,"No 1 Gong 1st Rd, Gyuan Sing Industrial Park",(blank),(blank),"Hemei Town, Changhua County",508,Tier 1 - Primary,Taiwan,Gear,50.0,Store
74605,Adidas,China,"Kunshan Gea-Reach Garments Co., Ltd.",No.577 Jiguang North Road,Shipu Qiandeng Town,(blank),Kunshan,215343,Tier 1 - Primary,Jiangsu,Apparel,40.0,Store
74641,Adidas,India,MaxKing (India) Footwear Private Limited,"MaxKing (India) Footwear Private Limited,  Mambattu Village, Tada Mandal, SPSR Nellore District",(blank),(blank),Nellore,524401,Tier 2 – Subcontractor,Andhra Pradesh,Footwear,31.0,Store
74652,Reebok,China,Hangzhou Crystal Sports Equipment Co. Ltd.,ChengDong Village,HengCun Town,TongLu Country,Hangzhou,311502,Tier 1 - Primary,Zhejiang,Gear,12.0,Store
74662,Adidas,Vietnam,Ci Bao Co. Ltd (SHD),"N5 Street, Suoi Tre Industrial Park","Suoi Tre Village, Long Khanh Commune",(blank),Dong Nai Province,810000,Tier 1 - Primary,Dong Nai,Footwear,5.0,Store
74683,Reebok,China,Rich Policy (Zheng Yang Sporting Goods Co Ltd),"NO.1 Hou Dao Road East, San Tun Industrial park, HouJie Town",(blank),(blank),Dongguan,523941,Tier 1 - Primary,Guangdong,Apparel,13.0,Store
74694,Adidas,China,"Shicheng Xinhong Shoes Industrial Co., Ltd."," G-28, Guzhang Industrial Park, Shicheng County",(blank),(blank),Ganzhou,342700,Tier 2 – Subcontractor,Jiangxi,Footwear,4.0,Store
74703,Reebok,Vietnam,"H&L APPAREL (VIETNAM) CO., LTD",Lot D_11_CN,"My Phuoc 2 Industrial Park,","My Phuoc Ward,",BEN CAT TOWN ,820000,Tier 1 - Primary,Binh Duong,Apparel,127.0,Distribution Centre
74747,Reebok,Pakistan,Anwar Khawaja Composite,"Anwar Khawaja Yard, Sadra Badra, Daska road",(blank),(blank),Sialkot,51310,Tier 1 - Primary,Punjab,Accessories,16.0,Store
74947,Reebok,China,Shandong Gunze Apparel Ltd.,"Dongfeng Group Industry Zone Mingshui Economic  Zone,",(blank),(blank),Zhangqiu,250200,Tier 1 - Primary,Shandong,Apparel,37.0,Store
74948,Reebok,Indonesia,PT. Harindotama Mandiri,"Kapuk Kamal Muara No.88, Tegal Alur,","Kalideres, Jakarta Barat",(blank),Jakarta,11820,Tier 1 - Primary,Daerah Khusus Ibukota Jakarta,Apparel,36.0,Store
75072,Adidas,Indonesia,PT Hwaseung Indonesia (HWI),Jalan Krasak Desa Banyuputih RT09/RW03,Kalinyamatan,(blank),Jepara,59467,Tier 1 - Primary,Jawa Tengah,Footwear,628.0,Factory
75085,Reebok,China,"Zhejiang Dongyang DingDa Leather Co., Ltd.","Dingzhai Village,","Qianxiang Town,",(blank),Dongyang,322124,Tier 1 - Primary,Zhejiang,Accessories,30.0,Store
75200,Reebok,Vietnam,TNG Investment & Trading JSC - Dai Tu Branch,"Thang Loi Ward, Tien Hoi Commune, Dai Tu District, 250000",(blank),(blank),Thai Nguyen,250000,Tier 1 - Primary,Thai Nguyen,Apparel,99.0,Distribution Centre
75572,Adidas,Japan,"Takaaki Co., Ltd.",100-1 Kokonokaichishimonochō,(blank),(blank),Toyooka,6680052,Tier 1 - Primary,Hyogo,Accessories,10.0,Store
75578,Adidas,China,"Shirotori Creation Co, Ltd. (NEW)",No. 8 Guang  Yao Road,Dong Sheng Town,(blank), Zhongshan,528400,Tier 1 - Primary,Guangdong,Hard Goods,8.0,Store
75601,Reebok,China,"ZhuJi HuaLiDa Knitting and Textile Co., Ltd.","Chuntang West Village,","Caota Town,",(blank),Zhuji City,311812,Tier 1 - Primary,Zhejiang,Apparel,14.0,Store
75625,Adidas,Italy,Calzaturificio Stephen Srl,Via Gazzo 7,(blank),(blank),Pianezze San Lorenzo,36060,Tier 1 - Primary,Veneto,Footwear,6.0,Store
75734,Adidas,China,Jing-Tuo Exquisite Metal Decoration Factory,Jinchuan Industrial Zone,Zholin precinct,Xiegang Town,Dongguan,523595,Tier 1 - Primary,Guangdong,Accessories,3.0,Store
75753,Reebok,Egypt,Ahmed Ahmed Abbas for Readymade Garments,El Andalus St,El Bagour,(blank),Menofia,2002,Tier 1 - Primary,Al Minufiyah,Apparel,13.0,Store
75889,Reebok,Cambodia,I-CHENG CORPORATION,"NATIONAL ROAD, NO. 3, PHUM TANG DONG, KHUM TANG DONG",(blank),(blank),SROK BATY,21311,Tier 1 - Primary,Takeo,Footwear,259.0,Distribution Centre
75985,Adidas,India,SOL TEC (UNIT-II),"Soltec (UNIT –II), Khasra No. 3964 & 3965",Lal Tappar Ind. Area,(blank),Dehradun,248140,Tier 2 – Subcontractor,Uttarakhand,Footwear,21.0,Store
76022,Reebok,Taiwan,"Jack Pan Co., Ltd.","No.9, Qianliao Rd., Shengang Dist.,",(blank),(blank),Taichung,429,Tier 1 - Primary,(blank),Accessories,1.0,Store
76029,Reebok,Haiti,GO HAITI,"39 PARC INDUSTRIEL, SONAPI, RTE DE L’AEROPORT",(blank),(blank),PORT-AU-PRINCE,HT00043,Tier 1 - Primary,(blank),Apparel,96.0,Distribution Centre
76065,Adidas,United States,OT Sports Ind. Inc.,172 Boone St.,(blank),(blank),Burlington,27215,Tier 1 - Primary,North Carolina,Accessories,8.0,Store
76067,Adidas,Turkey,Atomik Tekstil San. ve Tic. A.S.,Canik Mah.,"Akcaova Mevkii, Efirli Koyu",Persembe,Ordu,52750,Tier 2 – Subcontractor,Ordu,Apparel,17.0,Store
76076,Reebok,China,"SHENG COMPOSITE TECH CO., LTD (XIAMEN)","38TH HULI INDUSTRIAL PARK, MEIXI ROAD, XIKE TOWN",(blank),(blank),Xiamen,361100,Tier 1 - Primary,Fujian,Accessories,9.0,Store
76112,Reebok,Vietnam,"Force Sports Tech Trading & Manufacturing Co., Ltd","Lot B1, Road 6, Long Hau -Hoa Binh Industrial Park, Nhi Thanh Ward, Thu Thua District",(blank),(blank),Long An ,85000,Tier 1 - Primary,Long An,Gear,16.0,Store
76220,Adidas,United States,Logo Concepts,1265 W 1275 N #2,(blank),(blank),Centerville,84074,Tier 1 - Primary,Utah,Accessories,3.0,Store
76276,Reebok,"Korea, Republic of (South Korea)",Saramsarang,"306 , GUNYOUNG B/D, 1188-1","JUKJEON-DONG, SUJI-GU,",(blank),YONGIN-CITY,3393,Tier 1 - Primary,Gyeonggi-do,Apparel,2.0,Store
76394,Reebok,China,Dongguan Chunlee Watch Company Limited,"No.47,Street 7,",Long Yan Park,"Humen Town,",Dongguan,511761,Tier 1 - Primary,Guangdong,Accessories,22.0,Store
76396,Reebok,China,Dongguan Surewin Watch Company Limited,"Block 6, Bai Da Industrial Zone",Bai Guo Dong District,Zhang Mutou Town,Dongguan,523638,Tier 1 - Primary,Guangdong,Accessories,13.0,Store
76398,Reebok,China,"Shaoxing Gaobu Tourism Products Co., Ltd.","C1,C2,C3,D Buildings, Professional Umbrella Industrial Zone, Songxia Town, Shangyu District",(blank),(blank),Shaoxing,312365,Tier 1 - Primary,Zhejiang,Hard Goods,22.0,Store
76399,Reebok,China,Q-Yield Outdoor Gear Ltd. ,"No. 9 Dongfu West 2nd Road, Haicang",(blank),(blank),Xiamen,361027,Tier 1 - Primary,Fujian,Accessories,26.0,Store
76454,Reebok,Taiwan,"Pinda Industry Co., Ltd.","No. 42, Ln. 461, Caofeng Rd",Xianxi Township,Changhua County,Changhua County,50742,Tier 1 - Primary,Taiwan,Gear,1.0,Store
76643,Adidas,Spain,DIEGO TORVISCO,GENERO DE PUNTO ,12/01/2001,(blank),MATARO ,8304,Tier 2 – Subcontractor,Catalunya,Apparel,0.0,Store
76687,Adidas,Vietnam,Elite Long Thanh Co Ltd,"Lot D,","Loc An, Binh Son Industrial Park",Long Thanh District,Dong Nai,700000,Tier 1 - Primary,Dong Nai,Apparel,600.0,Factory
76721,Reebok,China,ZHEJIANG TIANCHENG GARMENT CO. LTD.,"NANRI FENQU, GAOQIAO INDUSTRIAL ZONE, GAOQIAO TOWN, TONGXIANG CITY, ZHEJIANG PROVINCE, CHINA",(blank),(blank),Tongxiang,314500,Tier 1 - Primary,Zhejiang,Apparel,4.0,Store
76807,Reebok,Russia,Capella Ltd.,"606000, 5 km. Avtozavodski Shausse, bld. 1",(blank),(blank),Dzerzhinsk,606000,Tier 1 - Primary,(blank),Accessories,9.0,Store
76983,Adidas,Indonesia,PT. Pungkook Indonesia One [Grobogan],"Jl. Raya Purwodadi-Blora KM. 18 RT. 01 RW. 02,", Kel/Desa. Tanjungrejo Kec. Wirosari,(blank),Kab. Grobogan,58192,Tier 1 - Primary,Jawa Tengah,Accessories,840.0,Factory
76989,Adidas,Poland,ASPEKT Sp. z o.o.,ul. Drohobycka 2,(blank),(blank),Legnica,59-220,Tier 1 - Primary,Dolnoslaskie,Apparel,2.0,Store
77149,Adidas,Indonesia,PT. Gori Global Indonesia,Jl. Raya Gunung Sindur No. 07,(blank),(blank),Bogor,16340,Tier 1 - Primary,Jawa Barat,Apparel,47.0,Store
77151,Adidas,Philippines,Sportsac Manufacturing Corp.,"#14 Road 5, GSIS Hills Subdivision",Barangay Talipapa,Caloocan City,Caloocan City,1116,Tier 1 - Primary,(blank),Accessories,3.0,Store
77430,Adidas,Vietnam,SHIMMER PRODUCTION & TRADING JOINT STOCK COMPANY,"C2-C10, Cau Tram Industrial Park",Long Trach Commune,(blank),Long An,850000,Tier 2 – Subcontractor,Long An,Footwear,36.0,Store
77476,Reebok,China,"Fujian Jinjiang Shenhu Dali Clothing And Knitting Co,.Ltd","No. 3 Shifengzhongcheng District,","Dongan, Shenhu,",(blank),jinjiang,362246,Tier 1 - Primary,Fujian,Apparel,25.0,Store
77503,Adidas,Brazil,Paqueta Calçados Ltda. (Itapajé),Rua Bento Ávila de Sousa Nº 137 ,Bairro Santa Rita,(blank),Itapajé - CE,62600-000,Tier 1 - Primary,Ceara,Footwear,152.0,Distribution Centre
78015,Reebok,Italy,Calzificio Anson,Via Racale-Melissano 133,(blank),(blank),Racale,73055,Tier 1 - Primary,(blank),Apparel,6.0,Store
78090,Reebok,China,Baijia (Fujian) Underwear Co Ltd,Baijia Industrial Park ,Shenhu Town,(blank),jinjiang,362246,Tier 1 - Primary,Fujian,Apparel,75.0,Distribution Centre
78180,Reebok,Spain,MANIPULADOS MICSOS S.L.,"Avinguda de Sant Julià, 125 - 127",(blank),(blank),Granollers,8403,Tier 1 - Primary,Catalunya,Accessories,3.0,Store
78187,Adidas,Vietnam,"An Phat Invest Joint Stock Company -  Zone A ( Unit  2, 3, 4)","Tam Quan Industrial Zone, Tam Quan Town, Hoai Nhon District, Binh Dinh Province",(blank),(blank),Quy Nhon,53000,Tier 1 - Primary,Binh Dinh,Apparel,36.0,Store
78189,Reebok,China,"Hwa Mao Optical (Xiamen) Co., Ltd (Tong An Branch)","No. 99, Si Kou Zhen Road,","Xin Min Town,",Tong An District,Xiamen,361100,Tier 1 - Primary,Fujian,Accessories,100.0,Distribution Centre
78235,Reebok,China,DONGKOU CHANGGUANLONG SPORTING GOODS CO.,Dongkou Economic Development Zone,Dongkou County,Hunan Province,Shaoyang,422300,Tier 1 - Primary,Hunan,Gear,16.0,Store
78301,Adidas,Germany,Oechsler Motion GmbH,Gottlieb-Daimler-Straße 8,(blank),(blank),Ansbach,91522,Tier 1 - Primary,Freistaat Bayern,Footwear,4.0,Store
78483,Adidas,Mexico,"Industrias Manufactureras Myr, S.A. de C.V. - Sewing plant",Carretera Irapuato-Abasolo Km 5,Col. La Garrida,(blank),Irapuato,36590,Tier 1 - Primary,Guanajuato,Apparel,151.0,Distribution Centre
78490,Adidas,Russia,REKLAMAPRO LIMITED LIABILITY COMPANY,"Kavkazskiy  blvd,59",(blank),(blank),Moscow ,115516,Tier 1 - Primary,(blank),Apparel,1.0,Store
78561,Adidas,Vietnam,"HWASEUNG POLYTECH CO., LTD",Street No. 2,Nhon Trach Industrial Zone 1,"Phuoc Thien Commune, Nhon Trach District",Dong Nai,815800,Tier 2 – Subcontractor,(blank),Footwear,3.0,Store
78725,Adidas,China,"Fuzhou Fulian shoes, Co. Ltd",Changtian industrial park  building 1#,"Changsheng Road 2#, Chang an investment  district",Fuzhou development Zone,Fuzhou,350016,Tier 2 – Subcontractor,Fujian,Footwear,18.0,Store
78748,Adidas,Vietnam,PLUS ONE SPORTS COMPANY LIMITED,"Street No.5, Song May Industrial Zone, ","Bac Son Village, Trang Bom District",(blank),Trang Bom District,810000,Tier 1 - Primary,Dong Nai,Gear,70.0,Distribution Centre
78757,Reebok,China,"Shenzhen Square Bottle Co., Ltd.","No.2&5, C3 Bldg, C District, ",Lianhe Industrial,"Nanye Community, Longgang District",Shenzhen City,518116,Tier 1 - Primary,Guangdong,Accessories,35.0,Store
78758,Reebok,China,"Xiamen Mydo Sports Equipment Co., Ltd.","No. 30, Bannan Road",Dongfu Street,Haicang District,Xiamen,361026,Tier 1 - Primary,Fujian,Gear,37.0,Store
78771,Reebok,Vietnam,"Fashion Garments Mekong Co., Ltd","814B, Highway 30, Hamlet 3, An Hoa Commune, Tam Nong District,",(blank),(blank),Tam Nong District,870000,Tier 1 - Primary,Dong Thap,Apparel,82.0,Distribution Centre
78803,Adidas,Vietnam,PowerKnit Vietnam Company Ltd,Bau Xeo Industrial Zone,Hill 61 Commune,Trang Bom District ,Dong Nai Province,84061,Tier 1 - Primary,Dong Nai,Footwear,265.0,Distribution Centre
78848,Reebok,Pakistan,Umar Garments,Plot No.1-B/2 Sector-29,Korangi Industrial Area,(blank),KARACHI,74900,Tier 1 - Primary,Sindh,Apparel,21.0,Store
78859,Reebok,China,"Rongcheng City Yu Chang Sports Co., Ltd.",Rongcheng City West Town Industrial Park,(blank),(blank),Weihai Rongcheng,264300,Tier 1 - Primary,Shandong,Apparel,2.0,Store
78933,Reebok,China,"QINGDAO YAHONGSHUN GARMENT CO.,LTD","NO.19 TONGXIN ROAD,JIAOZHOU,QINGDAO,SHANDONG",(blank),(blank),Qingdao City,266300,Tier 1 - Primary,Shandong,Apparel,8.0,Store
78992,Adidas,China,Fuzhou Hongxinhua  shoes CO. Ltd,"Changtian industrial park  building 1#, Changsheng Road 2#,",Chang an investment  district,Fuzhou development Zone,Fuzhou,350016,Tier 2 – Subcontractor,Fujian,Footwear,10.0,Store
79016,Reebok,Vietnam,"FORMOSA (VIETNAM) TEXTILE INDUSTRY CO., LTD",MY XUAN A2 INDUSTRIAL ZONE,TAN THANH DISTRICT,BA RIA VUN TAU PROVINCE,BA RIA  VUNG TAU,790000,Tier 1 - Primary,Ba Ria-Vung Tau,Apparel,93.0,Distribution Centre
79122,Adidas,Indonesia,PT. Multi Kreasi Mandiri (MKM),Kawasan Industri Nambo Jaya,RT 01/05 Kel. Nambo Jaya,Kecamatan Karawaci,Tangerang,15113,Tier 2 – Subcontractor,Banten,Footwear,171.0,Distribution Centre
79155,Reebok,Vietnam,Ivory Trieu Son Thanh Hoa Co.Ltd,Hamlet 4 - Tho Vuc commune - Trieu Son district - Thanh Hoa province,(blank),(blank),Trieu Son,440000,Tier 1 - Primary,Thanh Hoa,Apparel,220.0,Distribution Centre
79179,Adidas,Vietnam,Branch of Binh Thuan – Nha Be Garment JSC – Tuy Phong Garment ,"Industrial zone of North of Tuy Phong,","Lac Tri Village, Phu Lac Commune",(blank),Binh Thuan,800000,Tier 1 - Primary,Binh Thuan,Apparel,217.0,Distribution Centre
79232,Adidas,Pakistan,Style Textile (Pvt.) Limited (Unit 3),"1/2 Km, Deffence Road Off,   "," Bhobtian Chowk,  ","  Raiwind Road,","Lahore, Punjab",55150,Tier 1 - Primary,(blank),Apparel,150.0,Distribution Centre
79286,Reebok,Pakistan,AL AMIN EXPORTS,"WH-12, Sector 16-B",NORTH KARACHI INDUSTRIAL AREA,(blank),KARACHI,75850,Tier 1 - Primary,(blank),Apparel,30.0,Store
79326,Reebok,Cambodia,"Hathor International (Cambodia) Co., Ltd.","Natural road 3, km68, ","Phum Jom Pol, Khum Po Pel, Srok Tram Kok",(blank),Takeo,21463,Tier 1 - Primary,Takeo,Accessories,90.0,Distribution Centre
79468,Adidas,Japan,"TAP Co., Ltd. KUKI Factory",48-2 Kiyoku-cho,(blank),(blank),KUKI,346-0035,Tier 1 - Primary,Saitama,Apparel,2.0,Store
79559,Reebok,China,"Weixuan Weaving Co.,Ltd. of Fujian","Guan qiao, Longqiao, Anxi economic zone, Quanzhou, Fujian",(blank),(blank),Quanzhou,362441,Tier 1 - Primary,Fujian,Apparel,95.0,Distribution Centre
79640,Adidas,United States,Team Pride Athletic Apparel LLC,2196 Sweetgum Rd,(blank),(blank),Rochester,46975,Tier 2 – Subcontractor,Indiana,Apparel,5.0,Store
79658,Reebok,Vietnam,"NY Hoa Viet Co., Ltd","Chau Tu Hamlet, Chau Loc Commune, Hau Loc District, 440000.",(blank),(blank),1,440000,Tier 1 - Primary,Thanh Hoa,Apparel,401.0,Factory
79744,Adidas,United States,adidas - Indy (Mt. Comfort Facility),6887 W. 350N,Suite 100,(blank),Greenfield,46140,Tier 2 – Subcontractor,Indiana,Apparel,7.0,Store
79767,Adidas,Pakistan,Challenge Apparels Limited (Lahore),"31-KM,",Feroepur Road,PUNJAB,"Lahore,",53100,Tier 1 - Primary,(blank),Apparel,155.0,Distribution Centre
79884,Adidas,United States,"TY Garments USA, LLC",8909 Fourche Dam Pike,Little Rock,Arkansas,Little Rock,72206,Tier 1 - Primary,Arkansas,Apparel,13.0,Store
79923,Reebok,Pakistan,Force Five (PVT) Ltd.,"14km Daska Road,",(blank),(blank),Sialkot,51310,Tier 1 - Primary,Punjab,Accessories,20.0,Store
79992,Reebok,China,"YANGZHOU SUMEC CHANGJIANG GARMENT CO.,LTD","NO. 8 GUOSHUI,SHATOU TOWN, GUANGLING DISTRICT,YANGZHOU",(blank),(blank),YANGZHOU,225000,Tier 1 - Primary,Jiangsu,Apparel,21.0,Store
80050,Reebok,Thailand,"Thai Daizo Aerosol Co., Ltd. (TDP)",700/413 Moo1,Tambol Bankao,(blank),Amphur Panthong,20160,Tier 1 - Primary,Chon Buri,Accessories,32.0,Store
80072,Adidas,Vietnam,"NYG ( Vietnam) Co.,Ltd",Lot C Long Khanh Industrial Zone – Binh Loc commune,(blank),(blank),Long Khanh town,810000,Tier 1 - Primary,Dong Nai,Apparel,146.0,Distribution Centre
80073,Adidas,Jordan,Classic Fashion Apparel Industry Ltd Co. - Unit 02,"Al Hassan Industrial Estate, Sector No 21,","P.O Box 54,  Al Ramtha",(blank),Amman,21467,Tier 1 - Primary,Irbid,Apparel,407.0,Factory
80094,Adidas,Brazil,RS TUPÃ,"Av. 1º de Março, 5151",Bairro Liberdade,(blank),NOVO HAMBURGO,93320-010,Tier 2 – Subcontractor,Rio Grande do Sul,Footwear,15.0,Store
80135,Reebok,China,"SHISHI  HENGCHANG  SPORTS  GOODS  TRADE  CO.,LTD","ZONGSAN   INDUSTRIAL   AREA,","GANGBIAN,YONGNING TOWN,","SHISHI CITY,",Quanzhou,362700,Tier 1 - Primary,Fujian,Accessories,5.0,Store
80153,Reebok,Taiwan,HO CHENG SPORTS MFG. CO. LTD.,"NO. 22, LANE 23, ZHONGYANG ROAD,","YONGKANG, TAINAN CITY",(blank),Tainan,71045,Tier 1 - Primary,Taiwan,Accessories,2.0,Store
80156,Reebok,China,"SHISHI YAOTIAN SPORTS GOODS. CO.,LTD.",THE THIRD INDUSTRIAL ZONE YONGNING TOWN,SHISHI ,FUJIAN P.R. CHINA,SHISHI,362700,Tier 1 - Primary,Fujian,Accessories,5.0,Store
80261,Reebok,Taiwan,"MING HSING LEATHER CO., LTD.","403, Sec. 2, SHA-TIEN ROAD, TA-TU",TAICHUNG,TAIWAN,Taichung,43242,Tier 1 - Primary,Taiwan,Accessories,8.0,Store
80267,Reebok,China,Quanzhou Mutuzhe Garments Co Ltd,"No.75th. Zhitai Road, Economic Development Zone",(blank),(blank),Quanzhou,(blank),Tier 1 - Primary,Fujian,Apparel,16.0,Store
80289,Reebok,Taiwan,"Yao I Fabric Co.,Ltd",No.13 Lugong N.1st Rd,Lukang Township,(blank),Changhua County,50544,Tier 1 - Primary,Taiwan,Accessories,4.0,Store
80290,Reebok,United States,1v1 Fight Gear,5320 Tower Way,(blank),(blank),Sanford,32773,Tier 1 - Primary,Florida,Accessories,0.0,Store
80340,Reebok,China,"ZIEBART APPAREL (DALIAN)TRADING CO.,LTD.",TANGLI VILLAGE HONGQI STREET ,GANJINGZI DISTRICT DALIAN CHINA,(blank),Dalian,116000,Tier 1 - Primary,Liaoning,Apparel,5.0,Store
80486,Reebok,Egypt,ELSHAMY TEXTILE,ALABASSIE - INDUSTRIAL ZONE -019 STREET 47,(blank),(blank),CAIRO,11517,Tier 1 - Primary,Al Qahirah,Apparel,9.0,Store
80507,Reebok,El Salvador,"WESTTEX APPAREL, S.A. DE C.V.",ZONA FRANCA SAN BARTOLO CALLE CHAPARRASTIQUE POL K EDIFICIO No. 20,(blank),(blank),ILOPANGO,,Tier 1 - Primary,San Salvador,Apparel,31.0,Store
80531,Adidas,Pakistan,Veer Sports ( Pvt ) Ltd,"Export Processing Zone, Wazirabad Road",(blank),(blank),Sialkot,51070,Tier 1 - Primary,(blank),Accessories,5.0,Store
80538,Adidas,United States,"OECHSLER Motion, Inc.",601 Cherokee Parkway,(blank),(blank),Acworth,30102,Tier 1 - Primary,Georgia,Footwear,6.0,Store
80599,Reebok,Pakistan,"Multi Sports Textile Pvt., Ltd.","29, K.M G.T Road Muridke",(blank),(blank),Muridke,39000,Tier 1 - Primary,Punjab,Apparel,4.0,Store
80690,Reebok,United States,JSP Intl. (Pednar),4335 County Farm Road,Jackson,MI,Michigan,48854,Tier 1 - Primary,Michigan,Gear,14.0,Store
80785,Reebok,Vietnam,"Yegin Industrial (Vietnam) Co., Ltd.","Lot 36A,37A, Long Giang Industrial Park, Tan Lap 1 Commune, Tan Phuoc District, Tien Giang Province",(blank),(blank),Tan Phuoc District,(blank),Tier 1 - Primary,Tien Giang,Gear,82.0,Distribution Centre
83210,Reebok,Taiwan,"Jiuh Shin Co., LTD","40-19, Bo Kon Kun",Shi-Fu Village,Shan Yih Hsiang,Miaoli Hsien,36744,Tier 1 - Primary,Taiwan,Gear,7.0,Store
83217,Adidas,El Salvador,Grupo Miguel SA. de CV.,"Complejo Industrial Intercomplex, km 26 1/2 carretera a Santa Ana",(blank),(blank),San Juan Opico,,Tier 2 – Subcontractor,La Libertad,Apparel,59.0,Distribution Centre
83218,Adidas,China,Cheng Guan Sport Product Technology Co. ltd,"Xin cheng Industrial Park, Liao Bu Town",(blank),(blank),Dongguan,523426,Tier 1 - Primary,Guangdong,Accessories,17.0,Store
83251,Adidas,United States,Hitmaster Graphics LLC,1706 West Fig Street,(blank),(blank),Tampa,33606,Tier 2 – Subcontractor,Florida,Apparel,3.0,Store
83303,Adidas,Vietnam,HWASEUNG RACH GIA COMPANY LIMITED (HSRG),"Road 4, Thanh Loc Industrial Park,",Thanh Loc Commune,(blank),Chau Thanh District,0,Tier 2 – Subcontractor,Kien Giang,Footwear,24.0,Store
83388,Adidas,Taiwan,"Taiwan Morito Co., Ltd.(New)","NO.640,　SEC 5, CHONGDE RD.,","TANZI DIST., ",(blank),Taichung City,42748,Tier 1 - Primary,(blank),Accessories,1.0,Store
83453,Reebok,China,"Zhejiang Shaxue Underwear Co., Ltd.","No. 100 Qianan Road, Fotang Town",(blank),(blank),Yiwu,322023,Tier 1 - Primary,Zhejiang,Apparel,24.0,Store
83454,Adidas,Indonesia,PT Dian Ningsari Sejahtera (New),KP. Hutan Tua RT.001 RW.003,Kelurahan Karang Asem Barat,"Kecamatan Citeureup, Kabupaten Bogor",Bogor,16810,Tier 2 – Subcontractor,(blank),Apparel,42.0,Store
83463,Reebok,Indonesia,PT KANAAN GLOBAL INDONESIA,"JL. Ronggolawe RT.02/18 Kel. Telukan, Kec. Grogol Kab. ",(blank),(blank),Sukoharjo,57552,Tier 1 - Primary,Jawa Tengah,Accessories,56.0,Distribution Centre
